company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
TCS,Mar 2018,21.02,26.41,30.4,38.09,24.62,0.0,695.35,1.17,28171.0,3104.0,67.0,445.7,37.0,247.0,25067.0,14.34,12.95,13.23,96.99
TCS,Mar 2019,21.55,26.97,35.29,44.14,27.71,0.0,221.3,1.29,30238.0,1645.0,84.0,238.52,36.0,62.0,28593.0,12.35,10.3,11.38,91.75
TCS,Mar 2020,20.67,26.83,38.57,45.62,27.01,0.1,50.54,1.31,41337.0,8968.0,86.0,224.34,85.0,8174.0,32369.0,10.64,10.1,11.02,90.74
TCS,Mar 2021,19.83,28.35,37.67,49.4,25.05,0.09,76.08,1.26,30846.0,7956.0,88.0,233.6,43.0,7795.0,38802.0,8.61,5.99,7.26,84.6
TCS,Mar 2022,20.05,27.67,43.13,54.72,27.28,0.09,72.8,1.36,39211.0,738.0,105.0,243.55,41.0,7818.0,39949.0,10.2,7.84,9.4,88.04
TCS,Mar 2023,18.76,26.28,46.78,60.4,29.61,0.09,80.5,1.58,42513.0,548.0,115.0,247.06,100.0,7688.0,41965.0,12.86,10.33,11.41,93.09
TCS,Mar 2024,19.14,26.69,50.94,65.27,31.69,0.09,87.1,1.66,50429.0,6091.0,127.0,249.97,58.0,8021.0,44338.0,10.46,7.87,8.62,87.93
TCS,TTM,19.44,26.81,,,,,90.17,,,,135.0,,,,,,,,100.0
TECHM,Mar 2013,19.02,20.69,24.09,20.89,14.55,0.25,12.44,0.77,233.0,622.0,25.0,211.95,5.0,1380.0,855.0,,,,95.0
TECHM,Mar 2014,16.29,22.19,33.35,43.71,19.21,0.04,55.2,1.18,1887.0,291.0,32.0,196.2,15.0,363.0,1596.0,,,,93.14
TECHM,Mar 2015,11.75,18.54,21.71,32.38,13.4,0.06,62.3,1.14,583.0,1865.0,27.0,127.58,22.0,700.0,2448.0,,,,98.86
TECHM,Mar 2016,11.43,16.08,20.75,27.16,13.44,0.07,48.59,1.18,1684.0,1453.0,31.0,167.33,35.0,1091.0,3137.0,,,,100.0
TECHM,Mar 2017,9.78,14.36,17.35,23.5,10.94,0.08,38.44,1.12,1178.0,2893.0,29.0,187.21,28.0,1366.0,4071.0,,,,96.21
TECHM,Mar 2018,12.3,15.31,20.09,22.18,12.44,0.13,37.82,1.01,235.0,3319.0,39.0,213.16,33.0,2397.0,3554.0,34.96,23.7,9.3,99.4
TECHM,Mar 2019,12.35,18.05,21.14,28.15,12.82,0.1,51.17,1.04,2328.0,2104.0,44.0,228.43,29.0,1996.0,4432.0,13.07,6.97,6.58,90.04
TECHM,Mar 2020,10.57,14.93,17.87,21.59,10.44,0.17,34.87,0.99,5439.0,1081.0,42.0,250.15,32.0,3670.0,4358.0,10.26,7.94,9.24,86.07
TECHM,Mar 2021,11.5,17.95,17.51,24.48,10.99,0.12,43.59,0.96,2661.0,5433.0,46.0,284.5,89.0,2901.0,8094.0,7.4,7.54,8.21,82.45
TECHM,Mar 2022,12.61,17.96,20.94,27.18,12.68,0.1,56.04,1.01,5765.0,480.0,57.0,306.22,47.0,2618.0,5285.0,8.91,14.58,14.47,92.89
TECHM,Mar 2023,9.11,14.57,17.39,25.32,10.6,0.1,26.77,1.16,5346.0,226.0,50.0,317.32,91.0,2740.0,5572.0,11.61,5.11,5.09,84.11
TECHM,Mar 2024,4.61,8.67,8.99,15.43,5.56,0.1,13.86,1.21,5058.0,1318.0,24.0,302.37,150.0,2537.0,6376.0,8.4,-10.99,-11.42,62.82
TECHM,TTM,7.19,11.86,,,,,24.73,,,,38.0,,,,,,,,100.0
TITAN,Mar 2013,7.16,10.02,36.8,51.47,12.32,0.0,21.82,1.72,411.0,142.0,8.0,22.13,26.0,0.0,553.0,,,,96.57
TITAN,Mar 2014,6.73,9.58,29.13,31.44,12.03,0.32,13.38,1.79,-826.0,271.0,8.0,28.35,25.0,807.0,-555.0,,,,85.71
TITAN,Mar 2015,6.85,9.68,26.46,36.21,13.91,0.03,15.06,2.03,385.0,118.0,9.0,34.65,25.0,100.0,503.0,,,,94.57
TITAN,Mar 2016,5.99,8.33,19.25,25.94,10.64,0.03,24.0,1.78,417.0,159.0,8.0,39.4,29.0,113.0,576.0,,,,96.79
TITAN,Mar 2017,5.26,8.78,16.47,19.04,8.29,0.44,29.53,1.58,759.0,953.0,8.0,47.56,32.0,1882.0,1712.0,,,,93.59
TITAN,Mar 2018,6.84,10.2,21.65,24.24,11.57,0.33,32.34,1.69,47.0,98.0,13.0,57.19,29.0,1691.0,-51.0,9.75,8.73,10.2,78.48
TITAN,Mar 2019,7.02,10.08,22.88,23.56,11.86,0.39,40.98,1.69,446.0,797.0,16.0,68.2,32.0,2393.0,1243.0,12.6,13.58,14.87,95.08
TITAN,Mar 2020,7.09,11.7,22.39,24.07,11.02,0.53,15.76,1.55,-113.0,235.0,17.0,74.93,24.0,3562.0,-348.0,12.06,12.84,13.56,84.7
TITAN,Mar 2021,4.5,7.97,12.99,13.13,5.92,0.75,9.38,1.32,1340.0,2799.0,11.0,84.24,37.0,5638.0,4139.0,13.93,7.61,6.58,75.3
TITAN,Mar 2022,7.63,11.61,23.63,20.17,10.37,0.78,16.15,1.36,441.0,1165.0,24.0,104.53,31.0,7275.0,-724.0,16.78,25.82,24.57,88.13
TITAN,Mar 2023,8.07,12.03,27.63,23.01,12.12,0.79,17.29,1.5,-444.0,1814.0,37.0,133.16,27.0,9367.0,1370.0,20.28,24.33,23.27,92.27
TITAN,Mar 2024,6.84,10.36,37.22,21.24,11.08,1.65,9.41,1.62,1506.0,189.0,39.0,105.54,28.0,15528.0,1695.0,20.9,20.27,19.51,86.48
TITAN,TTM,5.96,9.62,,,,,6.88,,,,37.0,,,,,,,,65.33
TORNTPHARM,Mar 2013,13.58,21.76,30.59,32.96,11.59,0.49,20.53,0.85,-94.0,247.0,13.0,169.29,45.0,693.0,153.0,,,,90.71
TORNTPHARM,Mar 2014,15.92,22.89,34.89,31.47,13.22,0.59,16.76,0.83,181.0,418.0,20.0,111.94,25.0,1132.0,599.0,,,,97.71
TORNTPHARM,Mar 2015,16.2,22.0,30.15,19.5,9.6,1.1,7.46,0.59,-1303.0,2113.0,22.0,146.53,25.0,2740.0,810.0,,,,89.54
TORNTPHARM,Mar 2016,25.92,40.87,49.6,46.75,19.5,0.67,15.03,0.75,1873.0,869.0,51.0,205.53,34.0,2352.0,2742.0,,,,98.38
TORNTPHARM,Mar 2017,16.06,23.68,21.47,20.07,9.73,0.58,7.77,0.61,211.0,798.0,28.0,255.94,25.0,2510.0,1009.0,,,,95.7
TORNTPHARM,Mar 2018,11.39,22.67,14.67,12.17,4.76,1.4,5.35,0.42,-3783.0,4677.0,20.0,271.94,35.0,6462.0,894.0,13.19,9.28,9.0,68.14
TORNTPHARM,Mar 2019,5.68,25.84,9.23,18.42,3.09,1.28,3.34,0.54,1552.0,246.0,13.0,277.94,66.0,6038.0,1798.0,12.96,-8.07,-8.25,58.01
TORNTPHARM,Mar 2020,12.91,27.33,21.25,20.46,7.32,1.2,5.08,0.57,1622.0,229.0,30.0,283.76,53.0,5784.0,1393.0,11.36,6.42,6.4,77.65
TORNTPHARM,Mar 2021,15.64,30.98,21.45,23.15,8.9,0.83,7.19,0.57,1561.0,444.0,37.0,343.41,47.0,4874.0,2005.0,3.66,-6.3,-6.22,68.34
TORNTPHARM,Mar 2022,9.13,28.57,13.05,24.25,6.02,0.68,8.4,0.66,1607.0,196.0,23.0,350.18,105.0,4070.0,1803.0,7.9,-3.61,-3.86,67.97
TORNTPHARM,Mar 2023,12.94,29.54,20.09,24.57,8.52,0.87,8.67,0.66,33.0,2335.0,37.0,183.37,60.0,5369.0,2368.0,10.09,12.92,13.09,89.07
TORNTPHARM,Mar 2024,15.44,31.39,24.15,30.96,11.42,0.59,9.93,0.74,3106.0,160.0,49.0,202.84,57.0,4022.0,3266.0,6.93,30.59,30.39,91.25
TORNTPHARM,TTM,16.47,32.21,,,,,13.45,,,,55.0,,,,,,,,100.0
TRENT,Mar 2013,-1.27,0.23,-2.19,0.32,-1.22,0.28,2.17,0.97,-245.0,276.0,-1.0,37.3,-87.0,343.0,31.0,,,,19.37
TRENT,Mar 2014,-0.81,-0.43,-1.92,-0.76,-0.98,0.34,3.12,1.21,-94.0,48.0,-1.0,30.03,-125.0,332.0,-46.0,,,,20.59
TRENT,Mar 2015,5.65,3.85,9.07,5.21,5.85,0.19,13.45,1.03,-316.0,306.0,4.0,43.09,26.0,267.0,-10.0,,,,48.97
TRENT,Mar 2016,3.26,5.34,3.76,4.83,2.55,0.27,3.67,0.78,11.0,98.0,2.0,44.36,54.0,400.0,109.0,,,,45.08
TRENT,Mar 2017,4.69,7.4,5.49,6.91,3.83,0.25,4.67,0.82,58.0,44.0,3.0,46.88,39.0,392.0,102.0,,,,52.11
TRENT,Mar 2018,4.03,9.64,5.45,10.47,3.72,0.25,5.34,0.92,73.0,4.0,3.0,48.33,44.0,391.0,77.0,0.23,,,46.91
TRENT,Mar 2019,3.61,9.16,5.77,11.26,3.71,0.3,5.31,1.03,-16.0,37.0,3.0,49.88,45.0,494.0,21.0,2.43,,,42.88
TRENT,Mar 2020,3.04,15.17,4.44,19.68,1.92,0.13,2.57,0.63,-448.0,809.0,3.0,66.33,29.0,300.0,361.0,8.82,-3.85,-5.59,54.68
TRENT,Mar 2021,-6.98,4.4,-7.83,4.36,-3.16,0.13,1.2,0.45,303.0,18.0,-4.0,64.25,-15.0,300.0,285.0,8.99,,,31.43
TRENT,Mar 2022,0.78,13.23,1.48,8.39,0.45,2.0,2.3,0.58,114.0,56.0,3.0,65.67,57.0,4725.0,58.0,19.94,-16.26,0.0,36.31
TRENT,Mar 2023,4.78,13.52,15.18,15.78,4.88,1.72,3.56,1.02,492.0,103.0,13.0,72.11,18.0,4464.0,595.0,30.75,35.27,34.08,75.67
TRENT,Mar 2024,11.94,15.93,36.31,33.86,20.62,0.43,8.04,1.73,841.0,508.0,42.0,113.0,8.0,1753.0,1349.0,36.31,73.11,69.52,96.92
TRENT,TTM,12.04,15.67,,,,,16.91,,,,51.0,,,,,,,,100.0
TVSMOTOR,Mar 2013,2.64,5.83,22.02,22.27,5.86,1.19,5.51,2.22,344.0,120.0,4.0,,30.0,1068.0,464.0,,,,86.3
TVSMOTOR,Mar 2014,2.23,5.87,16.11,26.05,5.15,0.63,6.7,2.31,235.0,235.0,4.0,,37.0,728.0,470.0,,,,87.97
TVSMOTOR,Mar 2015,3.2,5.9,24.75,24.75,7.18,0.84,11.05,2.24,-332.0,415.0,7.0,,28.0,1119.0,83.0,,,,86.05
TVSMOTOR,Mar 2016,3.77,7.2,23.58,28.14,8.34,0.6,13.03,2.21,331.0,605.0,9.0,,28.0,1091.0,936.0,,,,99.05
TVSMOTOR,Mar 2017,4.08,6.99,22.96,24.69,8.31,0.59,17.23,2.03,-20.0,709.0,11.0,,23.0,1311.0,689.0,,,,99.14
TVSMOTOR,Mar 2018,4.07,9.61,24.83,16.35,5.04,2.59,4.86,1.24,-741.0,1095.0,14.0,,24.0,6928.0,354.0,16.82,27.42,28.47,75.94
TVSMOTOR,Mar 2019,3.6,10.73,22.86,17.35,4.34,2.93,3.3,1.21,-2022.0,1104.0,15.0,,24.0,9298.0,-918.0,19.18,31.13,30.26,69.91
TVSMOTOR,Mar 2020,3.43,12.01,19.71,15.22,3.36,3.53,2.66,0.98,-717.0,1090.0,13.0,,27.0,11591.0,373.0,12.94,14.55,13.18,70.06
TVSMOTOR,Mar 2021,3.13,11.49,15.89,13.94,2.78,3.18,2.57,0.89,269.0,882.0,13.0,,28.0,12179.0,1151.0,11.29,7.22,7.63,60.08
TVSMOTOR,Mar 2022,3.0,11.31,16.61,13.62,2.72,3.6,2.93,0.9,-3046.0,1471.0,16.0,,24.0,15827.0,-1575.0,14.34,7.51,7.78,54.22
TVSMOTOR,Mar 2023,4.09,12.59,23.78,14.44,3.74,4.06,3.04,0.91,-5713.0,1308.0,28.0,,18.0,22376.0,-4405.0,14.37,14.5,14.87,65.58
TVSMOTOR,Mar 2024,4.54,14.05,26.22,16.77,4.23,3.83,2.91,0.93,-2254.0,1001.0,36.0,,23.0,26006.0,-1253.0,14.19,19.67,19.14,68.08
TVSMOTOR,TTM,4.88,14.43,,,,,3.05,,,,42.0,,,,,,,,22.78
INDIGO,Mar 2013,8.55,90.71,17886.36,54207.79,3026.92,2.5,28.23,353.96,-149.0,1890.0,25647.0,110.0,70.0,11.0,1741.0,,,,85.71
INDIGO,Mar 2014,4.26,96.11,10772.73,58065.22,1354.29,3.18,27.34,317.63,-1319.0,2914.0,15454.0,110.0,80.0,14.0,1595.0,,,,85.71
INDIGO,Mar 2015,9.36,86.33,4939.39,39546.05,2137.7,0.15,30.47,228.28,1444.0,940.0,42481.0,660.0,83.0,4.0,2384.0,,,,100.0
INDIGO,Mar 2016,12.3,80.4,1534.78,9443.96,1013.27,0.06,25.23,82.35,1779.0,1337.0,55.0,3235.0,27.0,8.0,3116.0,,,,100.0
INDIGO,Mar 2017,8.93,88.06,1692.86,10908.0,674.39,0.53,20.75,75.53,749.0,3033.0,46.0,33.79,74.0,52.0,3782.0,,,,99.71
INDIGO,Mar 2018,9.74,86.84,2242.0,12981.17,803.58,0.54,21.12,82.51,-249.0,4152.0,58.0,34.48,10.0,54.0,3903.0,20.13,23.29,-70.43,99.73
INDIGO,Mar 2019,0.55,100.53,120.93,13201.84,41.82,0.68,21.62,76.4,634.0,2526.0,4.0,44.48,123.0,88.0,3160.0,20.72,-19.93,-80.83,83.8
INDIGO,Mar 2020,-0.69,88.62,-138.55,12475.2,-58.77,0.42,20.7,84.73,2370.0,4573.0,-6.0,61.72,0.0,75.0,6943.0,20.76,,,73.33
INDIGO,Mar 2021,-42.15,99.98,-1094.15,2554.62,-760.91,0.02,14.13,18.05,1608.0,3228.0,-151.0,117.5,0.0,9.0,-1620.0,-1.93,,,53.33
INDIGO,Mar 2022,-1.22,97.85,-48.77,3832.78,-34.46,0.02,35.0,28.19,3591.0,1527.0,-160.0,135.42,0.0,12.0,2064.0,6.89,,,62.52
INDIGO,Mar 2023,-0.58,88.02,-40.8,6074.27,-29.85,0.02,33.5,51.27,8664.0,4039.0,-8.0,161.88,0.0,12.0,12703.0,18.79,,,73.33
INDIGO,Mar 2024,11.85,76.3,892.57,5640.88,668.33,0.02,22.61,56.39,9424.0,11759.0,212.0,190.62,0.0,17.0,21183.0,19.31,120.69,121.24,100.0
INDIGO,TTM,7.94,79.2,,,,,19.97,,,,157.0,,,,,,,,100.0
